Date,iShares MSCI Emerging Markets,Vanguard Total World Stock ETF,FTSE100,DAX,S&P500,Hang Seng,Nikkei225,Russell 2000,STOXX50,VIX Index,RSI,MACD,MACD_Signal,Bollinger_High,Bollinger_Low,EUR/USD,GBP/USD,USD/JPY,USD/CNY,US 10Y Yield,US 2Y Yield,Germany 10Y Yield,Class
2018-01-03,41.34071350097656,64.87792205810547,7671.10009765625,12978.2099609375,2713.06005859375,30560.94921875,23506.330078125,1552.5799560546875,3509.8798828125,9.149999618530273,94.55869586524594,1.3760683760679058,0.27521367521358114,2944.6599299207755,2592.8640446885993,6.49399995803833,1.2063454389572144,1.359619379043579,112.24400329589844,12978.2099609375,1.3700000047683716,2.447000026702881,Strong Positive
2018-01-04,41.545413970947266,65.26502990722656,7695.89990234375,13167.8896484375,2723.989990234375,30736.48046875,23506.330078125,1555.719970703125,3568.8798828125,9.220000267028809,94.55869586524594,3.310406312968553,0.8822522027645755,2944.6599299207755,2592.8640446885993,6.5030999183654785,1.2010425329208374,1.3511322736740112,112.60700225830078,13167.8896484375,1.3700000047683716,2.453000068664551,Slightly Positive
2018-01-05,41.90364456176758,65.64350891113281,7724.2001953125,13319.6396484375,2743.14990234375,30814.640625,23714.529296875,1560.010009765625,3607.6298828125,9.220000267028809,94.55869586524594,6.316613852735372,1.9691245327587352,2944.6599299207755,2592.8640446885993,6.493299961090088,1.2068840265274048,1.3552889823913574,112.78299713134766,13319.6396484375,1.3700000047683716,2.4760000705718994,Strong Positive
2018-01-08,41.90364456176758,65.71233367919922,7696.5,13367.7802734375,2747.7099609375,30899.529296875,23714.529296875,1561.81005859375,3616.449951171875,9.520000457763672,94.55869586524594,8.963685814700966,3.3680367891471814,2944.6599299207755,2592.8640446885993,6.487500190734863,1.2037460803985596,1.3575890064239502,113.15399932861328,13367.7802734375,1.3799999952316284,2.4800000190734863,Slightly Positive
2018-01-09,41.83539581298828,65.82415771484375,7731.0,13385.58984375,2751.2900390625,31011.41015625,23849.990234375,1560.0999755859375,3622.8701171875,10.079999923706055,94.55869586524594,11.221042606101946,4.938637952538135,2944.6599299207755,2592.8640446885993,6.497600078582764,1.1970456838607788,1.3571282625198364,113.14099884033203,13385.58984375,1.4149999618530273,2.5460000038146973,Slightly Positive
2018-01-10,41.57099914550781,65.60910034179688,7748.5,13281.33984375,2748.22998046875,31073.720703125,23788.19921875,1559.800048828125,3609.830078125,9.819999694824219,94.55869586524594,12.617644619167095,6.474439285863928,2944.6599299207755,2592.8640446885993,6.529399871826172,1.1929330825805664,1.353234887123108,112.75499725341797,13281.33984375,1.3949999809265137,2.549999952316284,Slightly Negative
2018-01-11,41.826873779296875,66.0908203125,7762.89990234375,13202.900390625,2767.56005859375,31120.390625,23710.4296875,1586.7900390625,3595.239990234375,9.880000114440918,94.55869586524594,15.110058187874529,8.201563066266049,2944.6599299207755,2592.8640446885993,6.507199764251709,1.1956144571304321,1.351278305053711,111.44400024414062,13202.900390625,1.402999997138977,2.5309998989105225,Strong Positive
2018-01-12,42.22773742675781,66.6155776977539,7778.60009765625,13245.0302734375,2786.239990234375,31412.5390625,23653.8203125,1591.969970703125,3612.610107421875,10.15999984741211,94.55869586524594,18.38074646303221,10.237399745619282,2944.6599299207755,2592.8640446885993,6.490200042724609,1.2042099237442017,1.3541878461837769,111.29399871826172,13245.0302734375,1.409999966621399,2.552000045776367,Strong Positive
2018-01-15,42.22773742675781,66.6155776977539,7769.10009765625,13200.509765625,2786.239990234375,31338.869140625,23714.880859375,1591.969970703125,3611.81005859375,10.15999984741211,94.55869586524594,18.38074646303221,11.866069089101869,2944.6599299207755,2592.8640446885993,6.456200122833252,1.2192296981811523,1.3733056783676147,111.0999984741211,13200.509765625,1.409999966621399,2.552000045776367,Slightly Positive
2018-01-16,42.06568908691406,66.4607162475586,7755.89990234375,13246.330078125,2776.419921875,31904.75,23951.810546875,1572.969970703125,3622.010009765625,11.65999984741211,94.55869586524594,20.495760514834274,13.59200737424835,2944.6599299207755,2592.8640446885993,6.435200214385986,1.2268433570861816,1.379824161529541,110.58100128173828,13246.330078125,1.3949999809265137,2.5439999103546143,Slightly Negative
2018-01-17,42.62008285522461,66.9854507446289,7725.39990234375,13183.9599609375,2802.56005859375,31983.41015625,23868.33984375,1586.6600341796875,3612.780029296875,11.90999984741211,94.55869586524594,23.475571625666362,15.568720224531955,2944.6599299207755,2592.8640446885993,6.442299842834473,1.227129340171814,1.3798813819885254,110.38800048828125,13183.9599609375,1.4149999618530273,2.578000068664551,Strong Positive
2018-01-18,42.67125701904297,66.84782409667969,7701.0,13281.4296875,2798.030029296875,32121.939453125,23763.369140625,1576.72998046875,3620.909912109375,12.220000267028809,94.55869586524594,25.181283730120867,17.49123292564974,2944.6599299207755,2592.8640446885993,6.43209981918335,1.218397855758667,1.382800817489624,111.3759994506836,13281.4296875,1.4049999713897705,2.6110000610351562,Slightly Negative
2018-01-19,43.02095413208008,67.20052337646484,7730.7998046875,13434.4501953125,2810.300048828125,32254.890625,23808.060546875,1597.6300048828125,3649.070068359375,11.270000457763672,94.55869586524594,27.209506638039784,19.43488766812775,2944.6599299207755,2592.8640446885993,6.420599937438965,1.2236607074737549,1.3894678354263306,111.0260009765625,13434.4501953125,1.402999997138977,2.63700008392334,Slightly Positive
2018-01-22,43.26830291748047,67.6908187866211,7715.39990234375,13463.6904296875,2832.969970703125,32393.41015625,23816.330078125,1605.1700439453125,3665.280029296875,11.029999732971191,95.31938790258474,30.296917138397475,21.607293562181695,2944.6599299207755,2592.8640446885993,6.4029998779296875,1.2255502939224243,1.3891589641571045,110.68399810791016,13463.6904296875,1.3899999856948853,2.6649999618530273,Strong Positive
2018-01-23,43.47298812866211,67.88008880615234,7731.7998046875,13559.599609375,2839.1298828125,32930.69921875,24124.150390625,1610.7099609375,3672.2900390625,11.100000381469727,94.9757831097493,32.86195348628189,23.858225547001734,2944.6599299207755,2592.8640446885993,6.404399871826172,1.2256253957748413,1.3984841108322144,110.96600341796875,13559.599609375,1.4129999876022339,2.624000072479248,Slightly Positive
2018-01-24,43.83975601196289,67.99192810058594,7643.39990234375,13414.740234375,2837.5400390625,32958.69140625,23940.779296875,1601.77001953125,3643.219970703125,11.470000267028809,93.52294298618838,34.3702770097093,25.960635839543247,2944.6599299207755,2592.8640446885993,6.402900218963623,1.2310267686843872,1.401738166809082,110.10700225830078,13414.740234375,1.409999966621399,2.6540000438690186,Slightly Negative
2018-01-25,43.81415557861328,67.88866424560547,7615.7998046875,13298.3603515625,2839.25,32654.44921875,23669.490234375,1601.6700439453125,3630.14990234375,11.579999923706055,92.61351023767756,35.29673503578806,27.82785567879221,2944.6599299207755,2592.8640446885993,6.36929988861084,1.239111304283142,1.4220906496047974,109.32599639892578,13298.3603515625,1.3930000066757202,2.621000051498413,Slightly Positive
2018-01-26,44.419734954833984,68.58545684814453,7665.5,13340.169921875,2872.8701171875,33154.12109375,23631.880859375,1608.06005859375,3647.409912109375,11.079999923706055,94.01335178106008,38.30229713914514,29.9227439708628,2944.6599299207755,2592.8640446885993,6.322800159454346,1.239234209060669,1.4150274991989136,109.7040023803711,13340.169921875,1.3880000114440918,2.6619999408721924,Strong Positive
2018-01-29,43.74592971801758,68.01771545410156,7671.5,13324.48046875,2853.530029296875,32966.890625,23629.33984375,1598.1099853515625,3643.0400390625,13.84000015258789,83.13423828457742,38.67778981415768,31.67375313952178,2944.6599299207755,2592.8640446885993,6.315899848937988,1.2428072690963745,1.4149274826049805,108.63899993896484,13324.48046875,1.375,2.6989998817443848,Strong Negative
2018-01-30,43.148887634277344,67.3209457397461,7588.0,13197.7099609375,2822.429931640625,32607.2890625,23291.970703125,1582.8199462890625,3606.75,14.789999961853027,71.30971930163494,36.0502872272541,32.549059957068245,2944.6599299207755,2592.8640446885993,6.336299896240234,1.2381141185760498,1.4076577425003052,108.9260025024414,13197.7099609375,1.4249999523162842,2.7260000705718994,Strong Negative
2018-01-31,43.524169921875,67.38114929199219,7533.60009765625,13189.48046875,2823.81005859375,32887.26953125,23098.2890625,1574.97998046875,3609.2900390625,13.539999961853027,68.43573858627751,33.690968692724255,32.77744170419945,2944.6599299207755,2592.8640446885993,6.321100234985352,1.2409565448760986,1.4155884981155396,108.73200225830078,13189.48046875,1.4299999475479126,2.7200000286102295,Slightly Positive
2018-02-01,42.935665130615234,67.32955169677734,7490.39990234375,13003.900390625,2821.97998046875,32642.08984375,23486.109375,1579.8699951171875,3577.35009765625,13.470000267028809,64.03226728185447,31.31256795407262,32.48446695417408,2944.6599299207755,2592.8640446885993,6.2881999015808105,1.241865873336792,1.420051097869873,109.20099639892578,13003.900390625,1.4529999494552612,2.7730000019073486,Slightly Negative
2018-02-02,41.83539581298828,65.85855865478516,7443.39990234375,12785.16015625,2762.1298828125,32601.779296875,23274.529296875,1547.27001953125,3523.280029296875,17.309999465942383,46.784281149598065,24.31794342609419,30.851162248558104,2944.6599299207755,2592.8640446885993,6.298399925231934,1.2510008811950684,1.4266760349273682,109.40599822998047,12785.16015625,1.4500000476837158,2.8540000915527344,Strong Negative
2018-02-05,40.3683967590332,63.329532623291016,7335.0,12687.490234375,2648.93994140625,32245.220703125,22682.080078125,1491.0899658203125,3478.77001953125,37.31999969482422,30.994716528428683,9.531299898249472,26.58718977849638,2944.6599299207755,2592.8640446885993,6.307600021362305,1.244694471359253,1.411133885383606,110.03500366210938,12687.490234375,1.4579999446868896,2.7939999103546143,Strong Negative
